id,name,team,league,city,lat,lon,country_code,league_code,league_pack,short_code,competition_id,season_id,membership_status,secondary_competition_ids
es-oviedo,Estadio Carlos Tartiere,Oviedo,Segunda División,Oviedo,43.360872,-5.870332,es,es-segunda-division,spain_top_4,OVI,es-segunda-division,2026-27,active,
es-tenerife,Heliodoro Rodríguez López,Tenerife,Segunda División,Santa Cruz de Tenerife,28.463243,-16.260548,es,es-segunda-division,spain_top_4,TEN,es-segunda-division,2026-27,active,
es-eldense,Estadio Pepico Amat,Eldense,Segunda División,Elda,38.469853,-0.794123,es,es-segunda-division,spain_top_4,ELD,es-segunda-division,2026-27,active,
es-celta-vigo-b,Abanca-Balaídos,Celta Vigo B,Segunda División,Vigo,42.211766,-8.739666,es,es-segunda-division,spain_top_4,CVB,es-segunda-division,2026-27,active,
es-sabadell,Nova Creu Alta,Sabadell,Segunda División,Sabadell,41.554725,2.091333,es,es-segunda-division,spain_top_4,SAB,es-segunda-division,2026-27,active,
es-ad-merida,Estadio Romano,AD Merida,Primera Federación - Gruppe 1,Mérida,38.913981,-6.336672,es,es-primera-federacion-gruppe-1,spain_top_4,AMD,es-primera-federacion-gruppe-1,2026-27,active,
es-arenas-getxo,Gobela,Arenas Getxo,Primera Federación - Gruppe 1,Getxo,43.333025,-3.007381,es,es-primera-federacion-gruppe-1,spain_top_4,AGR,es-primera-federacion-gruppe-1,2026-27,active,
es-ath-bilbao-b,Lezama,Ath. Bilbao B,Primera Federación - Gruppe 1,Bilbao,43.271555,-2.923496,es,es-primera-federacion-gruppe-1,spain_top_4,ABB,es-primera-federacion-gruppe-1,2026-27,active,
es-barakaldo,Lasesarre,Barakaldo,Primera Federación - Gruppe 1,Barakaldo,43.300982,-2.987344,es,es-primera-federacion-gruppe-1,spain_top_4,BAR,es-primera-federacion-gruppe-1,2026-27,active,
es-cacereno,Príncipe Felipe,Cacereno,Primera Federación - Gruppe 1,Cáceres,39.487051,-6.412378,es,es-primera-federacion-gruppe-1,spain_top_4,CAC,es-primera-federacion-gruppe-1,2026-27,active,
es-ferrol,A Malata,Ferrol,Primera Federación - Gruppe 1,Ferrol,43.494148,-8.244027,es,es-primera-federacion-gruppe-1,spain_top_4,FER,es-primera-federacion-gruppe-1,2026-27,active,
es-lugo,Anxo Carro,Lugo,Primera Federación - Gruppe 1,Lugo,43.003342,-7.570984,es,es-primera-federacion-gruppe-1,spain_top_4,LUG,es-primera-federacion-gruppe-1,2026-27,active,
es-ponferradina,El Toralín,Ponferradina,Primera Federación - Gruppe 1,Ponferrada,42.555008,-6.610399,es,es-primera-federacion-gruppe-1,spain_top_4,PON,es-primera-federacion-gruppe-1,2026-27,active,
es-pontevedra,Pasarón,Pontevedra,Primera Federación - Gruppe 1,Pontevedra,42.438593,-8.641357,es,es-primera-federacion-gruppe-1,spain_top_4,PO2,es-primera-federacion-gruppe-1,2026-27,active,
es-real-aviles,Román Suárez Puerta,Real Aviles,Primera Federación - Gruppe 1,Avilés,43.557515,-5.930563,es,es-primera-federacion-gruppe-1,spain_top_4,RAE,es-primera-federacion-gruppe-1,2026-27,active,
es-real-madrid-b,Alfredo di Stéfano,Real Madrid B,Primera Federación - Gruppe 1,Madrid,40.476937,-3.615061,es,es-primera-federacion-gruppe-1,spain_top_4,RMB,es-primera-federacion-gruppe-1,2026-27,active,
es-unionistas,Reina Sofía,Unionistas,Primera Federación - Gruppe 1,Salamanca,40.946716,-5.666097,es,es-primera-federacion-gruppe-1,spain_top_4,UNI,es-primera-federacion-gruppe-1,2026-27,active,
